name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category,timestamp
Mill 1,682b81085d87eb9853af79cc,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 20:11:06.430000+01:00,2025-05-19 20:04:39.430000+01:00,productive,DOWNTIME,387.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME,2025-05-19 20:04:39.430000+01:00
Mill 1,682b82795d87eb9853af7a99,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 20:56:00.430000+01:00,2025-05-19 20:11:06.430000+01:00,productive,UPTIME,2694.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 20:11:06.430000+01:00
Mill 1,682b8d095d87eb9853af8376,6809f67ffc54c40ff1b489cf,Break,2025-05-19 21:21:12.430000+01:00,2025-05-19 20:56:00.430000+01:00,unproductive,DOWNTIME,1512.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 20:56:00.430000+01:00
Mill 1,682b92f95d87eb9853af875b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:06:47.430000+01:00,2025-05-19 21:21:12.430000+01:00,productive,UPTIME,2735.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 21:21:12.430000+01:00
Mill 1,682b9dab5d87eb9853af8f5f,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 22:12:44.430000+01:00,2025-05-19 22:06:47.430000+01:00,productive,DOWNTIME,357.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME,2025-05-19 22:06:47.430000+01:00
Mill 1,682b9f035d87eb9853af9015,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:30:36.430000+01:00,2025-05-19 22:12:44.430000+01:00,productive,UPTIME,1072.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 22:12:44.430000+01:00
Mill 1,682ba32b5d87eb9853af924d,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-05-19 22:33:15.430000+01:00,2025-05-19 22:30:36.430000+01:00,unproductive,DOWNTIME,159.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 22:30:36.430000+01:00
Mill 1,682ba3cf5d87eb9853af9293,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:33:45.430000+01:00,2025-05-19 22:33:15.430000+01:00,productive,UPTIME,30.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 22:33:15.430000+01:00
Mill 1,682ba4015d87eb9853af92a7,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-05-19 22:36:02.430000+01:00,2025-05-19 22:33:45.430000+01:00,unproductive,DOWNTIME,137.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 22:33:45.430000+01:00
Mill 1,682ba47b5d87eb9853af931d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:37:30.430000+01:00,2025-05-19 22:36:02.430000+01:00,productive,UPTIME,88.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 22:36:02.430000+01:00
Mill 1,682ba4ea5d87eb9853af932a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:37:34.430000+01:00,2025-05-19 22:37:30.430000+01:00,productive,DOWNTIME,4.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME,2025-05-19 22:37:30.430000+01:00
Mill 1,682ba4ea5d87eb9853af932b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:38:06.430000+01:00,2025-05-19 22:37:34.430000+01:00,productive,UPTIME,32.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 22:37:34.430000+01:00
Mill 1,682ba5005d87eb9853af932d,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 22:38:47.430000+01:00,2025-05-19 22:38:06.430000+01:00,unproductive,DOWNTIME,41.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 22:38:06.430000+01:00
Mill 1,682ba51e5d87eb9853af932f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 22:41:47.430000+01:00,2025-05-19 22:38:47.430000+01:00,productive,UPTIME,180.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 22:38:47.430000+01:00
Mill 1,682ba5de5d87eb9853af93bf,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-05-19 23:05:13.430000+01:00,2025-05-19 22:41:47.430000+01:00,unproductive,DOWNTIME,1406.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 22:41:47.430000+01:00
Mill 1,682bab655d87eb9853af97ea,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 23:07:05.430000+01:00,2025-05-19 23:05:13.430000+01:00,productive,UPTIME,112.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 23:05:13.430000+01:00
Mill 1,682babb95d87eb9853af9823,6809f67ffc54c40ff1b489cf,Electrical Fault,2025-05-19 23:08:30.430000+01:00,2025-05-19 23:07:05.430000+01:00,unproductive,DOWNTIME,85.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 23:07:05.430000+01:00
Mill 1,682bac205d87eb9853af986b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 23:11:42.430000+01:00,2025-05-19 23:08:30.430000+01:00,productive,UPTIME,192.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 23:08:30.430000+01:00
Mill 1,682bace75d87eb9853af996a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 23:11:45.430000+01:00,2025-05-19 23:11:42.430000+01:00,productive,DOWNTIME,3.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME,2025-05-19 23:11:42.430000+01:00
Mill 1,682bace75d87eb9853af996b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 23:12:56.430000+01:00,2025-05-19 23:11:45.430000+01:00,productive,UPTIME,71.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 23:11:45.430000+01:00
Mill 1,682bad195d87eb9853af9991,6809f67ffc54c40ff1b489cf,Electrical Fault,2025-05-19 23:13:40.430000+01:00,2025-05-19 23:12:56.430000+01:00,unproductive,DOWNTIME,44.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 23:12:56.430000+01:00
Mill 1,682bad4c5d87eb9853af99bf,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 23:38:05.430000+01:00,2025-05-19 23:13:40.430000+01:00,productive,UPTIME,1465.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 23:13:40.430000+01:00
Mill 1,682bb3185d87eb9853af9efc,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-19 23:42:32.430000+01:00,2025-05-19 23:38:05.430000+01:00,productive,DOWNTIME,267.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME,2025-05-19 23:38:05.430000+01:00
Mill 1,682bb40e5d87eb9853af9fa7,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-19 23:55:46.430000+01:00,2025-05-19 23:42:32.430000+01:00,productive,UPTIME,794.0,NIGHT,MONDAY,PRODUCTIVE UPTIME,2025-05-19 23:42:32.430000+01:00
Mill 1,682bb7205d87eb9853afa18c,6809f67ffc54c40ff1b489cf,Break,2025-05-20 00:29:32.430000+01:00,2025-05-19 23:55:46.430000+01:00,unproductive,DOWNTIME,2026.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME,2025-05-19 23:55:46.430000+01:00
Mill 1,682bbf1b5d87eb9853afa68c,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 01:00:23.430000+01:00,2025-05-20 00:29:32.430000+01:00,productive,UPTIME,1851.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 00:29:32.430000+01:00
Mill 1,682bc6495d87eb9853afac5e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 01:00:52.430000+01:00,2025-05-20 01:00:23.430000+01:00,productive,DOWNTIME,29.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 01:00:23.430000+01:00
Mill 1,682bc67e5d87eb9853afac7d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 01:02:14.430000+01:00,2025-05-20 01:00:52.430000+01:00,productive,UPTIME,82.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 01:00:52.430000+01:00
Mill 1,682bc6ce5d87eb9853afac9d,6809f67ffc54c40ff1b489cf,Set Up,2025-05-20 01:04:36.430000+01:00,2025-05-20 01:02:14.430000+01:00,,DOWNTIME,142.0,NIGHT,TUESDAY, DOWNTIME,2025-05-20 01:02:14.430000+01:00
Mill 1,682bc7535d87eb9853afad13,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 01:06:19.430000+01:00,2025-05-20 01:04:36.430000+01:00,productive,UPTIME,103.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 01:04:36.430000+01:00
Mill 1,682bc7c05d87eb9853afad78,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 01:11:47.430000+01:00,2025-05-20 01:06:19.430000+01:00,productive,DOWNTIME,328.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 01:06:19.430000+01:00
Mill 1,682bc8fd5d87eb9853afae2f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 01:58:02.430000+01:00,2025-05-20 01:11:47.430000+01:00,productive,UPTIME,2775.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 01:11:47.430000+01:00
Mill 1,682bd3dd5d87eb9853afb50c,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 02:02:26.430000+01:00,2025-05-20 01:58:02.430000+01:00,productive,DOWNTIME,264.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 01:58:02.430000+01:00
Mill 1,682bd4d85d87eb9853afb5b5,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 02:06:02.430000+01:00,2025-05-20 02:02:26.430000+01:00,productive,UPTIME,216.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 02:02:26.430000+01:00
Mill 1,682bd5b95d87eb9853afb63a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 02:06:24.430000+01:00,2025-05-20 02:06:02.430000+01:00,productive,DOWNTIME,22.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 02:06:02.430000+01:00
Mill 1,682bd5d65d87eb9853afb63e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 02:07:40.430000+01:00,2025-05-20 02:06:24.430000+01:00,productive,UPTIME,76.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 02:06:24.430000+01:00
Mill 1,682bd6175d87eb9853afb648,6809f67ffc54c40ff1b489cf,Set Up,2025-05-20 02:11:04.430000+01:00,2025-05-20 02:07:40.430000+01:00,,DOWNTIME,204.0,NIGHT,TUESDAY, DOWNTIME,2025-05-20 02:07:40.430000+01:00
Mill 1,682bd6f15d87eb9853afb6c3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 02:40:17.430000+01:00,2025-05-20 02:11:04.430000+01:00,productive,UPTIME,1753.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 02:11:04.430000+01:00
Mill 1,682bddbe5d87eb9853afbaa3,6809f67ffc54c40ff1b489cf,change strut pack,2025-05-20 02:42:01.430000+01:00,2025-05-20 02:40:17.430000+01:00,productive,DOWNTIME,104.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 02:40:17.430000+01:00
Mill 1,682bde305d87eb9853afbad3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 02:54:33.430000+01:00,2025-05-20 02:42:01.430000+01:00,productive,UPTIME,752.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 02:42:01.430000+01:00
Mill 1,682be10f5d87eb9853afbc4e,6809f67ffc54c40ff1b489cf,Break,2025-05-20 03:21:07.430000+01:00,2025-05-20 02:54:33.430000+01:00,unproductive,DOWNTIME,1594.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 02:54:33.430000+01:00
Mill 1,682be7545d87eb9853afbf3c,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 03:37:44.430000+01:00,2025-05-20 03:21:07.430000+01:00,productive,UPTIME,997.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 03:21:07.430000+01:00
Mill 1,682beb2a5d87eb9853afc133,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 03:38:02.430000+01:00,2025-05-20 03:37:44.430000+01:00,productive,DOWNTIME,18.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 03:37:44.430000+01:00
Mill 1,682beb475d87eb9853afc13b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 04:06:35.430000+01:00,2025-05-20 03:38:02.430000+01:00,productive,UPTIME,1713.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 03:38:02.430000+01:00
Mill 1,682bf1fb5d87eb9853afc5af,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 04:12:52.430000+01:00,2025-05-20 04:06:35.430000+01:00,productive,DOWNTIME,377.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 04:06:35.430000+01:00
Mill 1,682bf37b5d87eb9853afc6ad,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 04:15:06.430000+01:00,2025-05-20 04:12:52.430000+01:00,productive,UPTIME,134.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 04:12:52.430000+01:00
Mill 1,682bf3f05d87eb9853afc727,6809f67ffc54c40ff1b489cf,Fork Lift Unavailable,2025-05-20 04:17:33.430000+01:00,2025-05-20 04:15:06.430000+01:00,unproductive,DOWNTIME,147.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 04:15:06.430000+01:00
Mill 1,682bf4905d87eb9853afc745,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 04:30:17.430000+01:00,2025-05-20 04:17:33.430000+01:00,productive,UPTIME,764.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 04:17:33.430000+01:00
Mill 1,682bf7875d87eb9853afc8cf,6809f67ffc54c40ff1b489cf,Stamp Change,2025-05-20 04:32:51.430000+01:00,2025-05-20 04:30:17.430000+01:00,,DOWNTIME,154.0,NIGHT,TUESDAY, DOWNTIME,2025-05-20 04:30:17.430000+01:00
Mill 1,682bf82b5d87eb9853afc8ef,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 04:34:14.430000+01:00,2025-05-20 04:32:51.430000+01:00,productive,UPTIME,83.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 04:32:51.430000+01:00
Mill 1,682bf87e5d87eb9853afc926,6809f67ffc54c40ff1b489cf,Set Up,2025-05-20 04:41:02.430000+01:00,2025-05-20 04:34:14.430000+01:00,,DOWNTIME,408.0,NIGHT,TUESDAY, DOWNTIME,2025-05-20 04:34:14.430000+01:00
Mill 1,682bfa155d87eb9853afca1b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 04:55:38.430000+01:00,2025-05-20 04:41:02.430000+01:00,productive,UPTIME,876.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 04:41:02.430000+01:00
Mill 1,682bfd695d87eb9853afcbfb,6809f67ffc54c40ff1b489cf,Toilet Break,2025-05-20 04:58:49.430000+01:00,2025-05-20 04:55:38.430000+01:00,unproductive,DOWNTIME,191.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 04:55:38.430000+01:00
Mill 1,682bfe475d87eb9853afcc51,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 05:14:55.430000+01:00,2025-05-20 04:58:49.430000+01:00,productive,UPTIME,966.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 04:58:49.430000+01:00
Mill 1,682c02095d87eb9853afce7d,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 05:21:06.430000+01:00,2025-05-20 05:14:55.430000+01:00,productive,DOWNTIME,371.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 05:14:55.430000+01:00
Mill 1,682c036d5d87eb9853afcf43,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 05:41:07.430000+01:00,2025-05-20 05:21:06.430000+01:00,productive,UPTIME,1201.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 05:21:06.430000+01:00
Mill 1,682c08195d87eb9853afd3d3,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-20 06:00:00+01:00,2025-05-20 05:41:07.430000+01:00,unproductive,DOWNTIME,1132.57,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 05:41:07.430000+01:00
Mill 1,682c0c995d87eb9853afdc7b,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-20 06:04:39.430000+01:00,2025-05-20 06:00:00+01:00,unproductive,DOWNTIME,279.43,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 06:00:00+01:00
Mill 1,682c0dbf5d87eb9853afe099,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 06:30:31.430000+01:00,2025-05-20 06:04:39.430000+01:00,productive,UPTIME,1552.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 06:04:39.430000+01:00
Mill 1,682c13b35d87eb9853afe957,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 06:37:25.430000+01:00,2025-05-20 06:30:31.430000+01:00,productive,DOWNTIME,414.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 06:30:31.430000+01:00
Mill 1,682c15565d87eb9853afeaf9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 07:16:55.430000+01:00,2025-05-20 06:37:25.430000+01:00,productive,UPTIME,2370.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 06:37:25.430000+01:00
Mill 1,682c1e915d87eb9853aff50a,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 07:25:46.430000+01:00,2025-05-20 07:16:55.430000+01:00,productive,DOWNTIME,531.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 07:16:55.430000+01:00
Mill 1,682c20c65d87eb9853aff720,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 08:04:59.430000+01:00,2025-05-20 07:25:46.430000+01:00,productive,UPTIME,2353.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 07:25:46.430000+01:00
Mill 1,682c29f05d87eb9853b0023b,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 08:13:53.430000+01:00,2025-05-20 08:04:59.430000+01:00,productive,DOWNTIME,534.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 08:04:59.430000+01:00
Mill 1,682c2bf15d87eb9853b00460,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 08:28:03.430000+01:00,2025-05-20 08:13:53.430000+01:00,productive,UPTIME,850.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 08:13:53.430000+01:00
Mill 1,682c2f395d87eb9853b007b4,6809f67ffc54c40ff1b489cf,Housekeeping,2025-05-20 08:30:31.430000+01:00,2025-05-20 08:28:03.430000+01:00,unproductive,DOWNTIME,148.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 08:28:03.430000+01:00
Mill 1,682c2fe75d87eb9853b0088e,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 08:35:06.430000+01:00,2025-05-20 08:30:31.430000+01:00,productive,UPTIME,275.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 08:30:31.430000+01:00
Mill 1,682c30ee5d87eb9853b00977,6809f67ffc54c40ff1b489cf,Toilet Break,2025-05-20 08:42:28.430000+01:00,2025-05-20 08:35:06.430000+01:00,unproductive,DOWNTIME,442.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 08:35:06.430000+01:00
Mill 1,682c32b95d87eb9853b00aba,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 09:00:31.430000+01:00,2025-05-20 08:42:28.430000+01:00,productive,UPTIME,1083.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 08:42:28.430000+01:00
Mill 1,682c36eb5d87eb9853b00f83,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 09:10:25.430000+01:00,2025-05-20 09:00:31.430000+01:00,productive,DOWNTIME,594.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 09:00:31.430000+01:00
Mill 1,682c393d5d87eb9853b011e9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 09:53:12.430000+01:00,2025-05-20 09:10:25.430000+01:00,productive,UPTIME,2567.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 09:10:25.430000+01:00
Mill 1,682c434c5d87eb9853b01caf,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 10:03:54.430000+01:00,2025-05-20 09:53:12.430000+01:00,productive,DOWNTIME,642.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 09:53:12.430000+01:00
Mill 1,682c45c05d87eb9853b02009,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 10:33:47.430000+01:00,2025-05-20 10:03:54.430000+01:00,productive,UPTIME,1793.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 10:03:54.430000+01:00
Mill 1,682c4cb05d87eb9853b027bd,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-05-20 10:36:51.430000+01:00,2025-05-20 10:33:47.430000+01:00,unproductive,DOWNTIME,184.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 10:33:47.430000+01:00
Mill 1,682c4d795d87eb9853b028af,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 10:48:46.430000+01:00,2025-05-20 10:36:51.430000+01:00,productive,UPTIME,715.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 10:36:51.430000+01:00
Mill 1,682c50435d87eb9853b02cfd,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 11:02:57.430000+01:00,2025-05-20 10:48:46.430000+01:00,productive,DOWNTIME,851.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 10:48:46.430000+01:00
Mill 1,682c53855d87eb9853b031a3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 11:04:07.430000+01:00,2025-05-20 11:02:57.430000+01:00,productive,UPTIME,70.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 11:02:57.430000+01:00
Mill 1,682c53df5d87eb9853b03227,6809f67ffc54c40ff1b489cf,Coil Issue,2025-05-20 11:05:56.430000+01:00,2025-05-20 11:04:07.430000+01:00,unproductive,DOWNTIME,109.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 11:04:07.430000+01:00
Mill 1,682c54555d87eb9853b032fd,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 11:09:20.430000+01:00,2025-05-20 11:05:56.430000+01:00,productive,UPTIME,204.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 11:05:56.430000+01:00
Mill 1,682c55155d87eb9853b03420,6809f67ffc54c40ff1b489cf,Set Up,2025-05-20 11:11:25.430000+01:00,2025-05-20 11:09:20.430000+01:00,,DOWNTIME,125.0,DAY,TUESDAY, DOWNTIME,2025-05-20 11:09:20.430000+01:00
Mill 1,682c55995d87eb9853b034e9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 11:22:50.430000+01:00,2025-05-20 11:11:25.430000+01:00,productive,UPTIME,685.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 11:11:25.430000+01:00
Mill 1,682c58465d87eb9853b0386c,6809f67ffc54c40ff1b489cf,Obstacle,2025-05-20 11:40:06.430000+01:00,2025-05-20 11:22:50.430000+01:00,unproductive,DOWNTIME,1036.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME,2025-05-20 11:22:50.430000+01:00
Mill 1,682c5c455d87eb9853b03d97,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 11:44:53.430000+01:00,2025-05-20 11:40:06.430000+01:00,productive,UPTIME,287.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 11:40:06.430000+01:00
Mill 1,682c5d725d87eb9853b03fef,6809f67ffc54c40ff1b489cf,Set Up,2025-05-20 12:03:51.430000+01:00,2025-05-20 11:44:53.430000+01:00,,DOWNTIME,1138.0,DAY,TUESDAY, DOWNTIME,2025-05-20 11:44:53.430000+01:00
Mill 1,682c61e65d87eb9853b043e6,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 12:04:44.430000+01:00,2025-05-20 12:03:51.430000+01:00,productive,UPTIME,53.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 12:03:51.430000+01:00
Mill 1,682c62185d87eb9853b04473,6809f67ffc54c40ff1b489cf,Set Up,2025-05-20 12:08:12.430000+01:00,2025-05-20 12:04:44.430000+01:00,,DOWNTIME,208.0,DAY,TUESDAY, DOWNTIME,2025-05-20 12:04:44.430000+01:00
Mill 1,682c62d75d87eb9853b044f0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 12:18:53.430000+01:00,2025-05-20 12:08:12.430000+01:00,productive,UPTIME,641.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 12:08:12.430000+01:00
Mill 1,682c65575d87eb9853b047bb,6809f67ffc54c40ff1b489cf,change strut pack,2025-05-20 12:20:56.430000+01:00,2025-05-20 12:18:53.430000+01:00,productive,DOWNTIME,123.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 12:18:53.430000+01:00
Mill 1,682c65d65d87eb9853b048a8,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 12:29:27.430000+01:00,2025-05-20 12:20:56.430000+01:00,productive,UPTIME,511.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 12:20:56.430000+01:00
Mill 1,682c67cf5d87eb9853b04a75,6809f67ffc54c40ff1b489cf,Set Up,2025-05-20 12:40:26.430000+01:00,2025-05-20 12:29:27.430000+01:00,,DOWNTIME,659.0,DAY,TUESDAY, DOWNTIME,2025-05-20 12:29:27.430000+01:00
Mill 1,682c6a725d87eb9853b04cf5,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 12:45:21.430000+01:00,2025-05-20 12:40:26.430000+01:00,productive,UPTIME,295.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 12:40:26.430000+01:00
Mill 1,682c6ba65d87eb9853b04dd1,6809f67ffc54c40ff1b489cf,Coil Change,2025-05-20 13:00:39.430000+01:00,2025-05-20 12:45:21.430000+01:00,productive,DOWNTIME,918.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME,2025-05-20 12:45:21.430000+01:00
Mill 1,682c6f2e5d87eb9853b05085,6809f67ffc54c40ff1b489cf,No Reason Required,2025-05-20 13:02:59.430000+01:00,2025-05-20 13:00:39.430000+01:00,productive,UPTIME,140.0,DAY,TUESDAY,PRODUCTIVE UPTIME,2025-05-20 13:00:39.430000+01:00
